,EN,DATA,ERR-S
6915,5508300.0,3.8397,0.078518
6916,5512000.0,3.714,0.077812
6917,5515700.0,3.8304,0.077709
6918,5519400.0,3.8838,0.07768
6919,5523100.0,3.7623,0.077464
6920,5526800.0,3.6554,0.076814
6921,5530600.0,3.7791,0.077796
6922,5534300.0,3.4959,0.077176
6923,5538000.0,3.7178,0.075953
6924,5541800.0,3.5347,0.076909
6925,5545500.0,3.5333,0.077112
6926,5549300.0,3.6784,0.076981
6927,5553000.0,3.6114,0.075986
6928,5556800.0,3.8876,0.076861
6929,5560500.0,4.0034,0.077136
6930,5564300.0,3.5584,0.075993
6931,5568000.0,3.6863,0.075673
6932,5571800.0,3.9196,0.076227
6933,5575600.0,3.5541,0.075068
6934,5579400.0,3.4782,0.075141
6935,5583100.0,3.6222,0.074773
6936,5586900.0,3.5974,0.075324
6937,5590700.0,3.8538,0.074602
6938,5594500.0,3.8709,0.07587
6939,5598300.0,4.0067,0.074034
6940,5602100.0,4.1174,0.075505
6941,5605900.0,4.3178,0.07477
6942,5609700.0,3.9897,0.074889
6943,5613500.0,4.0751,0.074156
6944,5617300.0,3.9928,0.074176
6945,5621100.0,4.1787,0.07423
6946,5625000.0,3.9301,0.074106
6947,5628800.0,3.5875,0.073653
6948,5632600.0,3.7917,0.074217
6949,5636500.0,3.834,0.073913
6950,5640300.0,4.0293,0.074272
6951,5644100.0,3.9342,0.074552
6952,5648000.0,3.9095,0.074089
6953,5651800.0,3.9811,0.074399
6954,5655700.0,3.9883,0.075162
6955,5659500.0,3.8522,0.074311
6956,5663400.0,3.3623,0.073995
6957,5667300.0,3.6153,0.073866
6958,5671100.0,3.3334,0.07401
6959,5675000.0,3.7367,0.074577
6960,5678900.0,3.7103,0.074567
6961,5682800.0,3.8395,0.074757
6962,5686700.0,3.6134,0.075501
6963,5690500.0,3.9869,0.075558
6964,5694400.0,3.5958,0.075566
6965,5698300.0,3.4444,0.075192
6966,5702200.0,3.6481,0.075747
6967,5706100.0,3.6627,0.075432
6968,5710100.0,3.6859,0.076401
6969,5714000.0,3.7289,0.075526
6970,5717900.0,3.4761,0.076972
6971,5721800.0,3.5147,0.075103
6972,5725700.0,3.396,0.076114
6973,5729700.0,3.6507,0.076379
6974,5733600.0,3.6739,0.077043
6975,5737500.0,3.9288,0.077202
6976,5741500.0,4.047,0.077685
6977,5745400.0,3.5679,0.07713
6978,5749400.0,3.7622,0.077613
6979,5753300.0,3.8724,0.078496
6980,5757300.0,3.9038,0.078275
6981,5761200.0,3.6255,0.077711
6982,5765200.0,3.7019,0.077189
6983,5769200.0,3.696,0.078144
6984,5773200.0,3.6213,0.077782
6985,5777100.0,3.5287,0.077478
6986,5781100.0,3.7226,0.078537
6987,5785100.0,3.8258,0.077893
6988,5789100.0,3.8925,0.078693
6989,5793100.0,3.8793,0.078715
6990,5797100.0,3.6643,0.078382
6991,5801100.0,4.0575,0.079477
6992,5805100.0,3.7379,0.078679
6993,5809100.0,3.9812,0.078737
6994,5813100.0,3.7723,0.079485
6995,5817100.0,3.474,0.077795
6996,5821200.0,3.7051,0.079158
6997,5825200.0,3.7146,0.078762
6998,5829200.0,3.7528,0.07953
6999,5833300.0,3.7182,0.078949
7000,5837300.0,3.6444,0.079922
7001,5841400.0,3.637,0.07835
7002,5845400.0,3.653,0.08039
7003,5849500.0,3.8648,0.079252
7004,5853500.0,3.7827,0.08034
7005,5857600.0,3.8032,0.079377
7006,5861600.0,3.8613,0.080074
7007,5865700.0,3.7355,0.079405
7008,5869800.0,3.6152,0.079774
7009,5873900.0,3.4725,0.078587
7010,5878000.0,3.666,0.079099
7011,5882000.0,3.6143,0.079328
7012,5886100.0,3.9945,0.080296
7013,5890200.0,3.8649,0.079265
7014,5894300.0,3.5978,0.079079
7015,5898400.0,3.7381,0.078407
7016,5902500.0,4.0567,0.077457
7017,5906700.0,4.0155,0.076667
7018,5910800.0,3.851,0.075218
7019,5914900.0,3.843,0.072666
7020,5919000.0,3.5453,0.072629
7021,5923200.0,3.1284,0.072279
7022,5927300.0,3.4126,0.074647
7023,5931400.0,3.4675,0.076752
7024,5935600.0,3.7898,0.079182
7025,5939700.0,3.7313,0.079463
7026,5943900.0,3.8889,0.081141
7027,5948000.0,4.0045,0.081303
7028,5952200.0,3.8878,0.08162
7029,5956400.0,3.8309,0.081735
7030,5960500.0,3.789,0.082057
7031,5964700.0,4.0033,0.082078
7032,5968900.0,3.6879,0.082331
7033,5973100.0,3.9407,0.081992
7034,5977300.0,3.7812,0.083217
7035,5981500.0,3.8465,0.082933
7036,5985600.0,4.3329,0.084526
7037,5989800.0,4.074,0.082256
7038,5994100.0,4.0196,0.079902
7039,5998300.0,3.56,0.077771
7040,6002500.0,3.2158,0.077882
7041,6006700.0,3.4083,0.078243
7042,6010900.0,3.4868,0.080084
7043,6015100.0,3.4614,0.080596
7044,6019400.0,3.6874,0.081415
7045,6023600.0,3.8392,0.082082
7046,6027900.0,3.8873,0.082045
7047,6032100.0,3.6487,0.082644
7048,6036400.0,3.6497,0.081975
7049,6040600.0,4.1017,0.083451
7050,6044900.0,3.5712,0.082228
7051,6049100.0,3.7891,0.081558
7052,6053400.0,3.9932,0.083822
7053,6057700.0,3.8387,0.082684
7054,6062000.0,3.9697,0.082813
7055,6066200.0,4.1016,0.082887
7056,6070500.0,4.1243,0.081634
7057,6074800.0,3.4291,0.077346
7058,6079100.0,3.3366,0.078767
7059,6083400.0,4.0299,0.082639
7060,6087700.0,4.1395,0.082296
7061,6092000.0,3.6954,0.080915
7062,6096300.0,3.5624,0.080917
7063,6100700.0,3.5596,0.081127
7064,6105000.0,3.7041,0.082208
7065,6109300.0,3.8426,0.082156
7066,6113600.0,3.7907,0.083289
7067,6118000.0,3.7071,0.083134
7068,6122300.0,3.5761,0.083483
7069,6126700.0,3.5092,0.083114
7070,6131000.0,3.441,0.082835
7071,6135400.0,3.5378,0.083249
7072,6139700.0,3.3921,0.08293
7073,6144100.0,3.5018,0.082829
7074,6148500.0,3.6495,0.083761
7075,6152800.0,3.962,0.085241
7076,6157200.0,3.8829,0.08501
7077,6161600.0,3.9131,0.084081
7078,6166000.0,3.5372,0.083632
7079,6170400.0,3.712,0.084121
7080,6174800.0,3.5861,0.083997
7081,6179200.0,3.5896,0.084321
7082,6183600.0,3.6086,0.084743
7083,6188000.0,3.5425,0.083927
7084,6192400.0,3.3721,0.083878
7085,6196800.0,3.5202,0.083882
7086,6201300.0,3.4708,0.083586
7087,6205700.0,3.6666,0.084022
7088,6210100.0,3.6635,0.084694
7089,6214600.0,3.6449,0.084441
7090,6219000.0,3.628,0.084863
7091,6223500.0,3.8577,0.084469
7092,6227900.0,3.6042,0.0837
7093,6232400.0,3.8455,0.084765
7094,6236800.0,3.8898,0.084851
7095,6241300.0,3.3514,0.08337
7096,6245800.0,3.781,0.084329
7097,6250300.0,3.481,0.082889
7098,6254700.0,3.7244,0.085254
7099,6259200.0,3.6695,0.083709
7100,6263700.0,3.6376,0.083879
7101,6268200.0,3.5335,0.083188
7102,6272700.0,3.3152,0.082943
7103,6277200.0,3.4221,0.082275
7104,6281800.0,3.5096,0.083407
7105,6286300.0,3.798,0.083059
7106,6290800.0,3.7654,0.083322
7107,6295300.0,3.5887,0.083869
7108,6299900.0,3.6561,0.083766
7109,6304400.0,3.5879,0.083437
7110,6308900.0,3.5928,0.083918
7111,6313500.0,3.7559,0.08418
7112,6318000.0,3.727,0.084355
7113,6322600.0,3.6062,0.085281
7114,6327200.0,3.5769,0.085329
7115,6331700.0,3.649,0.084662
7116,6336300.0,3.8334,0.085866
7117,6340900.0,4.1355,0.085947
7118,6345400.0,3.8011,0.085319
7119,6350000.0,4.0536,0.085587
7120,6354600.0,3.881,0.085419
7121,6359200.0,3.8243,0.085135
7122,6363800.0,3.8651,0.085332
7123,6368400.0,4.017,0.085313
7124,6373000.0,4.0542,0.085032
7125,6377700.0,4.0366,0.083879
7126,6382300.0,3.6389,0.084029
7127,6386900.0,3.9439,0.083171
7128,6391500.0,3.8447,0.083135
7129,6396200.0,3.9661,0.082301
7130,6400800.0,3.743,0.082909
7131,6405500.0,3.8024,0.082448
7132,6410100.0,3.574,0.082546
7133,6414800.0,3.5818,0.08339
7134,6419400.0,3.7134,0.08449
7135,6424100.0,3.6506,0.084195
7136,6428800.0,3.6453,0.086824
7137,6433500.0,3.766,0.086188
7138,6438100.0,3.599,0.086862
7139,6442800.0,3.5811,0.087725
7140,6447500.0,3.4789,0.087282
7141,6452200.0,3.7649,0.088711
7142,6456900.0,3.6683,0.088407
7143,6461600.0,3.7109,0.089543
7144,6466300.0,3.7591,0.08946
7145,6471100.0,3.5894,0.088792
7146,6475800.0,3.3988,0.088867
7147,6480500.0,3.631,0.088597
7148,6485300.0,3.7362,0.090126
7149,6490000.0,3.7576,0.089997
7150,6494700.0,3.7134,0.08999
7151,6499500.0,3.8817,0.089657
7152,6504200.0,3.7378,0.090698
7153,6509000.0,3.8851,0.090798
7154,6513800.0,3.6797,0.090664
7155,6518500.0,4.0334,0.090435
7156,6523300.0,3.9307,0.090357
7157,6528100.0,3.7038,0.089574
7158,6532900.0,3.6664,0.089918
7159,6537700.0,3.554,0.08921
7160,6542500.0,3.6224,0.090284
7161,6547300.0,3.8831,0.089286
7162,6552100.0,4.0003,0.091651
7163,6556900.0,4.0636,0.090567
7164,6561700.0,3.7129,0.08987
7165,6566500.0,3.6321,0.089776
7166,6571400.0,3.6698,0.090162
7167,6576200.0,3.8353,0.089925
7168,6581000.0,3.653,0.088396
7169,6585900.0,3.7286,0.087633
7170,6590700.0,3.5508,0.088132
7171,6595600.0,3.6887,0.089242
7172,6600500.0,3.7742,0.089359
7173,6605300.0,3.6371,0.088172
7174,6610200.0,3.9019,0.088741
7175,6615100.0,4.0151,0.090185
7176,6620000.0,3.8001,0.088695
7177,6624900.0,3.6018,0.089047
7178,6629700.0,3.8025,0.088486
7179,6634600.0,4.0084,0.088261
7180,6639500.0,3.8736,0.090064
7181,6644500.0,3.7839,0.088022
7182,6649400.0,3.6043,0.088053
7183,6654300.0,3.6702,0.08854
7184,6659200.0,4.0467,0.08918
7185,6664200.0,3.9668,0.08924
7186,6669100.0,3.724,0.088527
7187,6674000.0,3.5095,0.086996
7188,6679000.0,3.3666,0.087203
7189,6683900.0,3.6099,0.088064
7190,6688900.0,3.8164,0.089446
7191,6693900.0,3.8767,0.088456
7192,6698800.0,3.7315,0.089185
7193,6703800.0,3.4945,0.088563
7194,6708800.0,3.5409,0.089756
7195,6713800.0,3.6718,0.08872
7196,6718800.0,3.6466,0.089877
7197,6723800.0,3.6161,0.088575
7198,6728800.0,3.6801,0.088989
7199,6733800.0,3.5556,0.088765
7200,6738800.0,3.6088,0.089393
7201,6743800.0,3.6168,0.089106
7202,6748900.0,3.7752,0.089332
7203,6753900.0,3.7414,0.090535
7204,6758900.0,3.8432,0.089227
7205,6764000.0,3.4678,0.088652
7206,6769000.0,3.8972,0.089095
7207,6774100.0,3.6344,0.088561
7208,6779100.0,3.6105,0.089054
7209,6784200.0,3.9034,0.089859
7210,6789300.0,3.6487,0.088056
7211,6794400.0,3.5737,0.087105
7212,6799400.0,3.6909,0.088372
7213,6804500.0,3.5639,0.085764
7214,6809600.0,3.8018,0.087248
7215,6814700.0,3.4557,0.08542
7216,6819800.0,3.4895,0.08656
7217,6824900.0,3.4616,0.08673
7218,6830100.0,3.349,0.087363
7219,6835200.0,3.4452,0.087578
7220,6840300.0,3.5354,0.089125
7221,6845500.0,3.7714,0.09002
7222,6850600.0,3.7513,0.091503
7223,6855700.0,3.6335,0.090714
7224,6860900.0,3.6239,0.091169
7225,6866100.0,3.6997,0.091244
7226,6871200.0,3.5372,0.09221
7227,6876400.0,3.5775,0.091118
7228,6881600.0,3.5679,0.092001
7229,6886700.0,3.8128,0.092754
7230,6891900.0,3.8788,0.092966
7231,6897100.0,3.637,0.092429
7232,6902300.0,3.4315,0.092637
7233,6907500.0,3.8933,0.093247
7234,6912700.0,3.8804,0.093246
7235,6918000.0,3.6524,0.093077
7236,6923200.0,3.6724,0.093144
7237,6928400.0,3.6177,0.09274
7238,6933700.0,3.7454,0.093427
7239,6938900.0,3.7656,0.093666
7240,6944100.0,3.686,0.09314
7241,6949400.0,4.0612,0.095085
7242,6954700.0,3.9823,0.095028
7243,6959900.0,4.1423,0.094275
7244,6965200.0,3.8244,0.094958
7245,6970500.0,3.9271,0.095108
7246,6975800.0,3.4906,0.093474
7247,6981000.0,3.3342,0.092361
7248,6986300.0,3.6502,0.094115
7249,6991600.0,3.6228,0.093182
7250,6996900.0,3.8515,0.09437
7251,7002300.0,3.4949,0.093067
7252,7007600.0,3.4903,0.09293
7253,7012900.0,3.3672,0.092862
7254,7018200.0,3.6092,0.093887
7255,7023600.0,3.7147,0.094119
7256,7028900.0,3.8532,0.09424
7257,7034300.0,3.539,0.092858
7258,7039600.0,3.6656,0.094619
7259,7045000.0,3.5991,0.092805
7260,7050400.0,3.4908,0.092777
7261,7055700.0,3.6355,0.092417
7262,7061100.0,3.3102,0.093251
7263,7066500.0,3.6435,0.093774
7264,7071900.0,3.5012,0.094519
7265,7077300.0,3.8919,0.095683
7266,7082700.0,3.6969,0.094474
7267,7088100.0,3.6637,0.095075
7268,7093500.0,3.7336,0.095305
7269,7099000.0,3.4787,0.094638
7270,7104400.0,3.3832,0.094519
7271,7109800.0,3.6856,0.095523
7272,7115300.0,3.5338,0.095021
7273,7120700.0,3.4785,0.095425
7274,7126200.0,3.4001,0.095026
7275,7131600.0,3.4706,0.093688
7276,7137100.0,3.4061,0.095637
7277,7142600.0,3.7133,0.095533
7278,7148100.0,3.7992,0.095356
7279,7153500.0,3.4474,0.094773
7280,7159000.0,3.7511,0.09586
7281,7164500.0,3.679,0.094691
7282,7170000.0,3.406,0.094998
7283,7175600.0,3.7942,0.094784
7284,7181100.0,3.5858,0.093994
7285,7186600.0,4.1654,0.093295
7286,7192100.0,3.3758,0.091785
7287,7197700.0,3.3455,0.090369
7288,7203200.0,3.5589,0.09186
7289,7208800.0,3.3478,0.089978
7290,7214300.0,3.5086,0.092691
7291,7219900.0,3.5325,0.091505
7292,7225500.0,3.5205,0.092585
7293,7231000.0,3.5802,0.093405
7294,7236600.0,3.6704,0.0951
7295,7242200.0,3.5879,0.094739
7296,7247800.0,3.5346,0.094459
7297,7253400.0,3.6219,0.095033
7298,7259000.0,3.505,0.094884
7299,7264600.0,3.5453,0.096287
7300,7270300.0,3.682,0.097025
7301,7275900.0,3.5326,0.09555
7302,7281500.0,3.5508,0.095602
7303,7287200.0,3.4836,0.09612
7304,7292800.0,3.6116,0.096417
7305,7298500.0,3.6939,0.096359
7306,7304100.0,3.3253,0.096506
7307,7309800.0,3.7108,0.095767
7308,7315500.0,3.374,0.096286
7309,7321200.0,3.5854,0.09622
7310,7326900.0,3.4674,0.095418
7311,7332500.0,3.3035,0.095145
7312,7338300.0,3.2683,0.095745
7313,7344000.0,3.2397,0.094732
7314,7349700.0,3.6574,0.097354
7315,7355400.0,3.6654,0.097907
7316,7361100.0,3.5544,0.097645
7317,7366900.0,3.5191,0.098492
7318,7372600.0,3.9664,0.099998
7319,7378400.0,3.6277,0.097218
7320,7384100.0,3.4562,0.098243
7321,7389900.0,3.5748,0.097864
7322,7395600.0,3.4583,0.099178
7323,7401400.0,3.8258,0.098334
7324,7407200.0,3.7907,0.10002
7325,7413000.0,3.6376,0.099721
7326,7418800.0,3.5765,0.099889
7327,7424600.0,3.7216,0.099557
7328,7430400.0,3.5724,0.09952
7329,7436200.0,3.4536,0.099399
7330,7442000.0,3.4271,0.099213
7331,7447900.0,3.6452,0.10102
7332,7453700.0,3.4672,0.099857
7333,7459600.0,3.5241,0.099918
7334,7465400.0,3.4711,0.10055
7335,7471300.0,3.7171,0.099951
7336,7477100.0,3.6321,0.10062
7337,7483000.0,3.5999,0.10088
7338,7488900.0,3.5672,0.10208
7339,7494800.0,3.3866,0.099562
7340,7500700.0,3.5149,0.1003
7341,7506600.0,3.5634,0.10081
7342,7512500.0,3.3986,0.10134
7343,7518400.0,3.6589,0.10126
7344,7524300.0,3.4343,0.10096
7345,7530200.0,3.6263,0.10136
7346,7536200.0,3.6091,0.10226
7347,7542100.0,3.7407,0.10186
7348,7548100.0,3.3669,0.10088
7349,7554000.0,3.4234,0.10075
7350,7560000.0,3.5269,0.10346
7351,7565900.0,3.2781,0.10016
7352,7571900.0,3.7461,0.10292
7353,7577900.0,3.4774,0.10164
7354,7583900.0,3.8752,0.10341
7355,7589900.0,3.3645,0.10139
7356,7595900.0,3.4677,0.10203
7357,7601900.0,3.5525,0.10128
7358,7607900.0,3.6734,0.1037
7359,7614000.0,3.2992,0.10113
7360,7620000.0,3.7276,0.10232
7361,7626000.0,3.5611,0.10228
7362,7632100.0,3.5137,0.1025
7363,7638200.0,3.7289,0.10314
7364,7644200.0,3.4132,0.10258
7365,7650300.0,4.0584,0.10326
7366,7656400.0,3.4086,0.1017
7367,7662500.0,3.4736,0.10332
7368,7668500.0,3.5566,0.10246
7369,7674600.0,3.4189,0.1024
7370,7680800.0,3.4203,0.10328
7371,7686900.0,3.4545,0.10191
7372,7693000.0,3.624,0.10391
7373,7699100.0,3.5058,0.10203
7374,7705300.0,3.3513,0.10225
7375,7711400.0,3.2052,0.10181
7376,7717600.0,3.4508,0.10303
7377,7723700.0,3.7016,0.10197
7378,7729900.0,3.6909,0.10309
7379,7736000.0,3.8134,0.10268
7380,7742200.0,3.272,0.1015
7381,7748400.0,3.5519,0.10195
7382,7754600.0,3.6637,0.10332
7383,7760800.0,3.4822,0.10315
7384,7767000.0,3.5086,0.1034
7385,7773200.0,3.4005,0.10331
7386,7779500.0,3.2853,0.1052
7387,7785700.0,3.381,0.10182
7388,7791900.0,3.4647,0.10406
7389,7798200.0,3.7421,0.10387
7390,7804500.0,3.6227,0.10484
7391,7810700.0,3.6079,0.10385
7392,7817000.0,3.65,0.10402
7393,7823300.0,3.9759,0.10544
7394,7829600.0,3.68,0.10412
7395,7835800.0,3.463,0.10529
7396,7842100.0,3.6446,0.10528
7397,7848500.0,3.2153,0.10368
7398,7854800.0,3.7626,0.10592
7399,7861100.0,3.3876,0.10625
7400,7867400.0,3.6894,0.10758
7401,7873800.0,3.5641,0.10566
7402,7880100.0,3.5259,0.10537
7403,7886500.0,3.4914,0.1056
7404,7892800.0,3.4219,0.10679
7405,7899200.0,3.4031,0.10758
7406,7905600.0,3.4424,0.10825
7407,7912000.0,3.2059,0.10791
7408,7918400.0,3.4527,0.1095
7409,7924800.0,3.3265,0.10851
7410,7931200.0,3.5036,0.1099
7411,7937600.0,3.6746,0.11023
7412,7944000.0,3.6382,0.11032
7413,7950400.0,3.5588,0.11041
7414,7956900.0,3.5366,0.11219
7415,7963300.0,3.4934,0.11042
7416,7969800.0,3.3068,0.11235
7417,7976300.0,3.6917,0.1109
7418,7982700.0,3.71,0.11347
7419,7989200.0,3.4023,0.11218
7420,7995700.0,3.5374,0.11366
7421,8002200.0,3.5749,0.11287
7422,8008700.0,3.5091,0.11309
7423,8015200.0,3.4302,0.1126
7424,8021700.0,3.563,0.11348
7425,8028300.0,3.5026,0.11287
7426,8034800.0,3.623,0.11352
7427,8041300.0,3.4305,0.11345
7428,8047900.0,3.2716,0.11313
7429,8054500.0,3.5737,0.11265
7430,8061000.0,3.4061,0.11282
7431,8067600.0,3.3048,0.1141
7432,8074200.0,3.3806,0.11221
7433,8080800.0,3.2474,0.11255
7434,8087400.0,3.3903,0.1143
7435,8094000.0,3.5349,0.11223
7436,8100600.0,3.2154,0.11388
7437,8107200.0,3.3647,0.1121
7438,8113900.0,3.6379,0.1143
7439,8120500.0,3.1987,0.11163
7440,8127200.0,3.3641,0.11327
7441,8133800.0,3.3774,0.1126
7442,8140500.0,3.3649,0.11315
7443,8147100.0,3.3324,0.11246
7444,8153800.0,3.3125,0.1126
7445,8160500.0,3.3547,0.11257
7446,8167200.0,3.4871,0.11373
7447,8173900.0,3.6154,0.11187
7448,8180600.0,3.405,0.11453
7449,8187400.0,3.2551,0.11106
7450,8194100.0,3.3388,0.11259
7451,8200800.0,3.3604,0.11219
7452,8207600.0,3.4087,0.11238
7453,8214300.0,3.2563,0.11242
7454,8221100.0,3.4842,0.11374
7455,8227900.0,3.4474,0.11287
7456,8234700.0,3.4017,0.11498
7457,8241500.0,3.4155,0.11265
7458,8248300.0,3.2823,0.11303
7459,8255100.0,3.2169,0.11328
7460,8261900.0,3.3697,0.11451
7461,8268700.0,3.2997,0.11407
7462,8275500.0,3.5031,0.11571
7463,8282400.0,3.6162,0.11477
7464,8289200.0,3.4447,0.114
7465,8296100.0,3.3016,0.11487
7466,8303000.0,3.6111,0.11692
7467,8309800.0,3.4461,0.1143
7468,8316700.0,3.4409,0.11641
7469,8323600.0,3.6327,0.11595
7470,8330500.0,3.5696,0.11584
7471,8337400.0,3.4367,0.11502
7472,8344300.0,3.7071,0.11836
7473,8351300.0,3.3549,0.11621
7474,8358200.0,3.3886,0.11757
7475,8365200.0,3.4971,0.11808
7476,8372100.0,3.3169,0.11749
7477,8379100.0,3.3578,0.11774
7478,8386000.0,3.6148,0.11991
7479,8393000.0,3.7419,0.11735
7480,8400000.0,3.4447,0.11993
7481,8407000.0,3.3013,0.11719
7482,8414000.0,3.2619,0.12012
7483,8421000.0,3.6046,0.11884
7484,8428100.0,3.1623,0.11876
7485,8435100.0,3.3118,0.12009
7486,8442100.0,3.4396,0.12069
7487,8449200.0,3.3531,0.11905
7488,8456200.0,3.3242,0.11995
7489,8463300.0,3.3002,0.11947
7490,8470400.0,3.2981,0.11975
7491,8477500.0,3.6191,0.1221
7492,8484600.0,3.4517,0.12191
7493,8491700.0,3.5633,0.12167
7494,8498800.0,3.4246,0.12058
7495,8505900.0,3.6811,0.1235
7496,8513000.0,3.283,0.12167
7497,8520200.0,3.1672,0.12251
7498,8527300.0,3.2118,0.12341
7499,8534500.0,3.2466,0.12085
7500,8541600.0,3.4614,0.12487
7501,8548800.0,3.1239,0.12408
7502,8556000.0,3.0244,0.12301
7503,8563200.0,3.1319,0.12274
7504,8570400.0,3.3549,0.12441
7505,8577600.0,3.1944,0.12421
7506,8584800.0,3.4082,0.12549
7507,8592100.0,3.2439,0.12385
7508,8599300.0,3.1571,0.12353
7509,8606600.0,3.3505,0.12355
7510,8613800.0,3.4861,0.12705
7511,8621100.0,3.6093,0.12648
7512,8628300.0,3.449,0.12654
7513,8635600.0,3.0713,0.12318
7514,8642900.0,3.2927,0.12658
7515,8650200.0,3.1802,0.12284
7516,8657600.0,3.1847,0.12456
7517,8664900.0,3.5717,0.126
7518,8672200.0,3.6477,0.12432
7519,8679600.0,3.5385,0.12591
7520,8686900.0,3.4444,0.12648
7521,8694300.0,3.372,0.12452
7522,8701600.0,3.4376,0.12442
7523,8709000.0,3.5355,0.12745
7524,8716400.0,3.236,0.12533
7525,8723800.0,3.2756,0.12438
7526,8731200.0,3.3819,0.12491
7527,8738600.0,3.0653,0.12476
7528,8746000.0,3.6322,0.12586
7529,8753500.0,3.3771,0.12633
7530,8760900.0,3.2216,0.12607
7531,8768400.0,3.3147,0.12516
7532,8775900.0,3.4213,0.12818
7533,8783300.0,3.3934,0.12629
7534,8790800.0,3.154,0.12649
7535,8798300.0,3.3606,0.1256
7536,8805800.0,3.4051,0.12935
7537,8813300.0,3.0552,0.12604
7538,8820800.0,3.2877,0.13045
7539,8828400.0,3.0558,0.12862
7540,8835900.0,3.0257,0.12813
7541,8843500.0,3.299,0.1286
7542,8851000.0,3.2874,0.13244
7543,8858600.0,3.1727,0.12972
7544,8866200.0,3.2975,0.13371
7545,8873800.0,3.0129,0.13073
7546,8881400.0,3.216,0.13428
7547,8889000.0,3.3428,0.13071
7548,8896600.0,3.545,0.13409
7549,8904200.0,3.2914,0.13222
7550,8911900.0,3.4551,0.13278
7551,8919500.0,3.4707,0.13363
7552,8927200.0,3.1116,0.13343
7553,8934800.0,3.1434,0.13334
7554,8942500.0,3.2198,0.13371
7555,8950200.0,3.6118,0.13675
7556,8957900.0,2.9479,0.13369
7557,8965600.0,3.2917,0.13648
7558,8973300.0,3.4534,0.13451
7559,8981100.0,3.1539,0.13497
7560,8988800.0,3.0966,0.13484
7561,8996600.0,3.1858,0.13494
7562,9004300.0,3.4019,0.13507
7563,9012100.0,3.286,0.13483
7564,9019900.0,3.2057,0.13453
7565,9027700.0,3.0255,0.1348
7566,9035500.0,3.3086,0.13485
7567,9043300.0,3.5335,0.13682
7568,9051100.0,3.0081,0.13577
7569,9058900.0,3.1941,0.13506
7570,9066800.0,3.3979,0.13737
7571,9074600.0,2.9405,0.1355
7572,9082500.0,3.0803,0.13456
7573,9090300.0,3.2387,0.13773
7574,9098200.0,3.5955,0.13882
7575,9106100.0,3.4124,0.13783
7576,9114000.0,3.1413,0.13872
7577,9121900.0,3.667,0.14031
7578,9129800.0,3.219,0.1417
7579,9137800.0,3.354,0.13963
7580,9145700.0,3.0443,0.1393
7581,9153700.0,3.0209,0.13899
7582,9161600.0,2.6575,0.13848
7583,9169600.0,3.2319,0.14239
7584,9177600.0,3.349,0.14219
7585,9185600.0,3.1957,0.14122
7586,9193600.0,2.8403,0.14005
7587,9201600.0,3.1165,0.14267
7588,9209700.0,3.2744,0.14282
7589,9217700.0,3.1996,0.14519
7590,9225700.0,3.3909,0.14215
7591,9233800.0,3.4041,0.14391
7592,9241900.0,3.3844,0.14408
7593,9249900.0,3.3896,0.14626
7594,9258000.0,3.1843,0.1444
7595,9266100.0,3.2183,0.14507
7596,9274300.0,3.0096,0.14549
7597,9282400.0,3.4997,0.14542
7598,9290500.0,3.1836,0.14583
7599,9298700.0,3.3673,0.14514
7600,9306800.0,3.1492,0.1448
7601,9315000.0,3.1116,0.14665
7602,9323100.0,3.1605,0.14557
7603,9331300.0,3.1259,0.14318
7604,9339500.0,3.0285,0.1447
7605,9347700.0,3.3357,0.14655
7606,9356000.0,3.2594,0.15041
7607,9364200.0,3.138,0.14575
7608,9372400.0,3.3043,0.14759
7609,9380700.0,3.1015,0.14618
7610,9389000.0,3.1898,0.14825
7611,9397200.0,3.106,0.14614
7612,9405500.0,3.2755,0.14669
7613,9413800.0,3.4463,0.14952
7614,9422100.0,3.0826,0.14867
7615,9430400.0,3.5282,0.15171
7616,9438800.0,2.7638,0.14838
7617,9447100.0,3.3427,0.14978
7618,9455500.0,3.2624,0.14988
7619,9463800.0,3.1357,0.15104
7620,9472200.0,3.4905,0.1506
7621,9480600.0,3.4287,0.15161
7622,9489000.0,3.2271,0.15072
7623,9497400.0,3.3726,0.14961
7624,9505800.0,3.2481,0.14949
7625,9514200.0,3.4258,0.15218
7626,9522700.0,3.0818,0.15084
7627,9531100.0,3.2713,0.15105
7628,9539600.0,3.4396,0.1538
7629,9548100.0,3.456,0.15321
7630,9556600.0,3.4177,0.15104
7631,9565100.0,3.2119,0.15331
7632,9573600.0,3.183,0.15187
7633,9582100.0,2.9798,0.15188
7634,9590600.0,3.4411,0.15509
7635,9599200.0,3.2529,0.15181
7636,9607700.0,2.9812,0.15523
7637,9616300.0,2.7807,0.15222
7638,9624900.0,3.0898,0.15363
7639,9633500.0,3.1745,0.15563
7640,9642100.0,3.3815,0.15518
7641,9650700.0,3.1284,0.15411
7642,9659300.0,3.1547,0.15658
7643,9667900.0,3.3717,0.15562
7644,9676600.0,3.077,0.1568
7645,9685200.0,3.2201,0.15385
7646,9693900.0,2.9141,0.15484
7647,9702600.0,2.8509,0.1533
